排名,单词,词频,梯队,释义,分类,子分类,真题搭配,其他拼写,备注
2782,tropical,30,常见,热带的,自然环境,,,,
2783,chef,30,常见,厨师,职业工作,,,,
2784,junk,30,常见,垃圾,日常生活,,,,
2785,pack,30,常见,打包,动作行为,身体动作,,,
2786,interior,29,常见,内部,空间地点,,,,
2787,liability,29,常见,责任,商业经济,,,,
2788,bid,29,常见,出价、投标,动作行为,身体动作,,,
2789,rude,29,常见,粗鲁的,情感心理,,,,
2790,criterion,29,常见,标准,抽象概念,认知与抽象名词,,,
2791,gradual,29,常见,逐渐的,时间日期,,a gradual decline,,
2792,objection,29,常见,反对,情感心理,,,,
2793,surname,29,常见,姓,人类与社会,,,,
2794,activate,29,常见,激活,动作行为,使动与影响,,,
2795,lawsuit,29,常见,诉讼,政治法律,,,,
2796,outlet,29,常见,出口,空间地点,,,,
2797,tunnel,29,常见,隧道,交通旅行,,,,
2798,ignorant,29,常见,无知的,情感心理,,,,
2799,squeeze,29,常见,挤压,动作行为,身体动作,,,
2800,click,29,常见,点击,动作行为,身体动作,,,
2801,gentleman,29,常见,绅士,人类与社会,,,,
2802,invisible,29,常见,看不见的,抽象概念,性质与评价,,,
2803,retreat,29,常见,撤退,动作行为,其他动作,,,
2804,chemistry,29,常见,化学,科学技术,,,,
2805,manipulate,29,常见,操纵,动作行为,使动与影响,manipulate public opinion,,
2806,migrate,29,常见,迁移,动作行为,其他动作,,,
2807,somebody,29,常见,某人,人类与社会,,,,
2808,clinic,29,常见,诊所,健康医疗,,,,
2809,dull,29,常见,枯燥的,情感心理,,,,
2810,tight,29,常见,紧的,抽象概念,性质与评价,,,
2811,wonderful,29,常见,精彩的,情感心理,,,,
2812,accommodate,29,常见,适应、容纳,动作行为,身体动作,,,
2813,destructive,29,常见,破坏性的,抽象概念,性质与评价,,,
2814,chase,29,常见,追逐,动作行为,其他动作,,,
2815,steep,29,常见,陡峭的,抽象概念,性质与评价,,,
2816,deed,29,常见,行为、事迹,动作行为,其他动作,,,
2817,lightning,29,常见,闪电,自然环境,,,,
2818,recreation,29,常见,娱乐,运动娱乐,,,,
2819,refine,29,常见,改进,动作行为,身体动作,,,
2820,stamp,29,常见,邮票,动作行为,身体动作,,,
2821,prisoner,29,常见,囚犯,人类与社会,,,,
2822,salesman,29,常见,推销员,职业工作,,,,
2823,summary,29,常见,摘要,教育学习,,,,
2824,monopoly,28,常见,垄断,商业经济,,,,
2825,dose,28,常见,剂量,健康医疗,,,,
2826,gross,28,常见,总的,抽象概念,性质与评价,gross domestic product,,
2827,laughter,28,常见,笑声,情感心理,,,,
2828,trail,28,常见,小径、踪迹,动作行为,身体动作,,,
2829,discard,28,常见,抛弃、丢弃,动作行为,身体动作,discard old habits,,
2830,absolute,28,常见,绝对的,抽象概念,数量与程度,,,
2831,classify,28,常见,分类,动作行为,评价与判断,,,
2832,festival,28,常见,节日,文化宗教,,,,
2833,quest,28,常见,探索、寻求,动作行为,其他动作,,,
2834,conceive,28,常见,怀孕、设想,动作行为,心理活动,,,
2835,underestimate,28,常见,低估,动作行为,身体动作,,,
2836,bet,28,常见,打赌,动作行为,身体动作,,,
2837,density,28,常见,密度,科学技术,,,,
2838,prescription,28,常见,处方,健康医疗,,,,
2839,resistance,28,常见,抵抗,科学技术,,,,
2840,sir,28,常见,先生,人类与社会,,,,
2841,leap,28,常见,跳跃,动作行为,身体动作,,,
2842,reproduce,28,常见,复制,动作行为,其他动作,,,
2843,revolutionary,28,常见,革命的,政治法律,,,,
2844,shy,28,常见,害羞地,情感心理,,,,
2845,brush,28,常见,刷子,日常生活,,,,
2846,cinema,28,常见,电影院,运动娱乐,,,,
2847,essence,28,常见,本质,抽象概念,认知与抽象名词,,,
2848,gun,28,常见,枪,政治法律,,,,
2849,inhabitant,28,常见,居民,人类与社会,,,,
2850,momentum,28,常见,势头,科学技术,,,,
2851,stare,28,常见,盯着,动作行为,身体动作,,,
2852,wander,28,常见,游荡,动作行为,起始与终止,,,
2853,extraordinary,28,常见,非凡的,抽象概念,性质与评价,,,
2854,polish,28,常见,擦亮,动作行为,身体动作,,,
2855,slight,28,常见,轻微的,抽象概念,性质与评价,,,
2856,frank,28,常见,坦白的、直率的,情感心理,,,,
2857,misfortune,28,常见,不幸,情感心理,,,,
2858,rob,28,常见,抢劫,动作行为,占有与转移,,,
2859,surgeon,28,常见,外科医生,职业工作,,,,
2860,transmission,28,常见,传输,科学技术,,,,
2861,orbit,28,常见,轨道,科学技术,,,,
2862,reservation,28,常见,预定,抽象概念,认知与抽象名词,with reservations,,
2863,brilliant,28,常见,闪亮的、聪明的、出色的,情感心理,,,,
2864,gadget,28,常见,小玩意儿,科学技术,,,,
2865,playground,28,常见,操场,运动娱乐,,,,
2866,tenant,28,常见,房客、租户,人类与社会,,,,
2867,worthwhile,27,常见,值得的,抽象概念,性质与评价,,,
2868,assert,27,常见,断言,动作行为,社交交互,,,
2869,mysterious,27,常见,神秘的,情感心理,,,,
2870,slice,27,常见,部分、薄片,日常生活,,,,
2871,basketball,27,常见,篮球,运动娱乐,,,,
2872,inherent,27,常见,固有的,抽象概念,性质与评价,inherent in,,
2873,sixty,27,常见,六十,抽象概念,数量与程度,,,
2874,headline,27,常见,头条新闻,文化宗教,,,,
2875,specify,27,常见,指定,动作行为,社交交互,,,
2876,tag,27,常见,标签,日常生活,,,,
2877,margin,27,常见,利润、边缘,抽象概念,数量与程度,,,
2878,extract,27,常见,提取,动作行为,身体动作,,,
2879,agenda,27,常见,议程、日程,教育学习,,,,
2880,joke,27,常见,笑话,运动娱乐,,,,
2881,pessimistic,27,常见,悲观的,情感心理,,,,
2882,tune,27,常见,曲调,动作行为,其他动作,,,
2883,apology,27,常见,道歉,文化宗教,,,,
2884,loud,27,常见,大声的,抽象概念,性质与评价,,,
2885,portray,27,常见,描绘,动作行为,身体动作,,,
2886,burst,27,常见,迸发、爆发,动作行为,其他动作,,,
2887,excitement,27,常见,兴奋,情感心理,,,,
2888,geography,27,常见,地理,科学技术,,,,
2889,prevalent,27,常见,普遍的,抽象概念,性质与评价,,,
2890,silence,27,常见,沉默,情感心理,,,,
2891,theoretical,27,常见,理论上的,抽象概念,性质与评价,,,
2892,murder,27,常见,谋杀,动作行为,其他动作,,,
2893,rigorous,27,常见,严格的,抽象概念,性质与评价,,,
2894,waiter,27,常见,服务员,职业工作,,,,
2895,corn,27,常见,玉米,食物营养,,,,
2896,oneself,27,常见,自己,人类与社会,,,,
2897,shadow,27,常见,阴影,自然环境,,,,
2898,tongue,27,常见,舌头,人类与社会,,,,
2899,hobby,27,常见,兴趣,运动娱乐,,,,
2900,laptop,27,常见,笔记本电脑,科学技术,,,,
2901,potato,27,常见,马铃薯,食物营养,,,,
2902,pretend,27,常见,假装,动作行为,身体动作,,,
2903,dine,27,常见,进餐,食物营养,,,,
2904,pronunciation,27,常见,发音,教育学习,,,,
2905,dissolve,26,常见,溶解,动作行为,使动与影响,,,
2906,speculate,26,常见,推测,动作行为,身体动作,speculate about,,
2907,underlie,26,常见,构成...的基础、在...之下,动作行为,其他动作,,,
2908,precede,26,常见,先于,动作行为,其他动作,,,
2909,quota,26,常见,配额,商业经济,,,,
2910,surplus,26,常见,盈余、过剩,商业经济,,,,
2911,drastic,26,常见,激烈的,抽象概念,性质与评价,,,
2912,lest,26,常见,以免,抽象概念,逻辑与关系,,,
2913,supervise,26,常见,监督,动作行为,社交交互,,supervize,
2914,liable,26,常见,有义务的,抽象概念,性质与评价,,,
2915,senator,26,常见,参议员,政治法律,,,,
2916,abolish,26,常见,废除,政治法律,,,,
2917,foresee,26,常见,预见,动作行为,其他动作,,,
2918,hardship,26,常见,艰难,抽象概念,认知与抽象名词,,,
2919,hormone,26,常见,激素,健康医疗,,,,
2920,recipient,26,常见,接受者,人类与社会,,,,
2921,suspicion,26,常见,怀疑,情感心理,,,,
2922,lag,26,常见,落后,动作行为,身体动作,,,
2923,hypothesis,26,常见,假设,抽象概念,认知与抽象名词,,,
2924,revive,26,常见,复苏、唤醒,动作行为,使动与影响,,,
2925,undertake,26,常见,承担,动作行为,身体动作,undertake research,,
2926,deficiency,26,常见,不足、缺乏,抽象概念,认知与抽象名词,,,
2927,enrol,26,常见,登记,动作行为,其他动作,,enroll,
2928,peaceful,26,常见,和平的,政治法律,,,,
2929,realise,26,常见,认识到、体会到,动作行为,其他动作,,realize,
2930,resemble,26,常见,像,动作行为,其他动作,,,
2931,spiritual,26,常见,精神的,文化宗教,,,,
2932,fortunate,26,常见,幸运的,抽象概念,性质与评价,,,
2933,mild,26,常见,温和的,情感心理,,,,
2934,temptation,26,常见,诱惑,情感心理,,,,
2935,wine,26,常见,酒,食物营养,,,,
2936,cater,26,常见,迎合,动作行为,身体动作,,,
2937,donate,26,常见,捐赠,动作行为,占有与转移,,,
2938,grave,26,常见,坟墓,政治法律,,,,
2939,historic,26,常见,有历史意义的,时间日期,,,,
2940,incorporate,26,常见,合并,动作行为,变化趋势,,,
2941,physicist,26,常见,物理学家,科学技术,,,,
2942,prey,26,常见,猎物、捕食,动作行为,身体动作,,,
2943,stupid,26,常见,愚蠢,情感心理,,,,
2944,toxic,26,常见,有毒的,健康医疗,,,,
2945,collar,26,常见,衣领,交通旅行,,,,
2946,plot,26,常见,情节,动作行为,心理活动,,,
2947,rainbow,26,常见,彩虹,自然环境,,,,
2948,sheer,26,常见,纯然的、陡峭的,抽象概念,性质与评价,,,
2949,sing,26,常见,唱歌,运动娱乐,,,,
2950,soar,26,常见,翱翔、高飞,动作行为,其他动作,,,
2951,studio,26,常见,工作室,运动娱乐,,,,
2952,halt,26,常见,停止,动作行为,使动与影响,,,
2953,nursery,26,常见,托儿所,教育学习,,,,
2954,expedition,26,常见,探险队,交通旅行,,,,
2955,outdoor,26,常见,户外的,日常生活,,,,
2956,circuit,25,常见,电路,科学技术,,,,
2957,simplify,25,常见,简化,动作行为,使动与影响,,,
2958,cooperate,25,常见,合作,动作行为,社交交互,,,
2959,volcano,25,常见,火山,自然环境,,,,
2960,deem,25,常见,认为,动作行为,心理活动,be deemed acceptable,,
2961,nowhere,25,常见,无处,空间地点,,,,
2962,contend,25,常见,竞争、争辩,动作行为,心理活动,,,
2963,delicate,25,常见,易碎的、精致的,抽象概念,性质与评价,a delicate balance,,
2964,mathematical,25,常见,数学的,科学技术,,,,
2965,outer,25,常见,外面的,空间地点,,,,
2966,allowance,25,常见,津贴,商业经济,,,,
2967,skip,25,常见,跳过,动作行为,身体动作,,,
2968,awkward,25,常见,笨拙的、令人尴尬的,情感心理,,,,
2969,vague,25,常见,模糊地,抽象概念,性质与评价,a vague idea,,
2970,cable,25,常见,缆、电缆,科学技术,,,,
2971,emit,25,常见,放射,动作行为,身体动作,,,
2972,manual,25,常见,手册,科学技术,,,,
2973,prescribe,25,常见,开处方,动作行为,社交交互,,,
2974,shell,25,常见,壳,自然环境,,,,
2975,tale,25,常见,故事,文化宗教,,,,
2976,bell,25,常见,钟、铃,日常生活,,,,
2977,competent,25,常见,有能力的,抽象概念,性质与评价,,,
2978,hat,25,常见,帽子,交通旅行,,,,
2979,prestige,25,常见,声望,抽象概念,性质与评价,,,
2980,silly,25,常见,愚蠢的,情感心理,,,,
2981,split,25,常见,分开、划分,动作行为,变化趋势,,,
2982,tailor,25,常见,裁缝,职业工作,,,,
2983,indoor,25,常见,室内的,日常生活,,,,
2984,offend,25,常见,冒犯,动作行为,使动与影响,,,
2985,publicity,25,常见,宣传,文化宗教,,,,
2986,refrain,25,常见,避免、克制,动作行为,社交交互,,,
2987,cherish,25,常见,珍爱,动作行为,身体动作,,,
2988,descend,25,常见,下降,动作行为,变化趋势,,,
2989,entity,25,常见,实体,抽象概念,认知与抽象名词,,,
2990,occasional,25,常见,偶然的,时间日期,,,,
2991,fourteen,25,常见,十四,时间日期,,,,
2992,fry,25,常见,油炸,食物营养,,,,
2993,syndrome,25,常见,综合症,健康医疗,,,,
2994,whale,25,常见,鲸,自然环境,,,,
2995,pencil,24,常见,铅笔,教育学习,,,,
2996,spy,24,常见,监视、间谍,职业工作,,,,
2997,cease,24,常见,停止,动作行为,起始与终止,,,
2998,fold,24,常见,折叠,动作行为,身体动作,,,
2999,beam,24,常见,光线、发射,科学技术,,,,
3000,charter,24,常见,宪章,政治法律,,,,
3001,correlate,24,常见,关联,动作行为,其他动作,,,
3002,departure,24,常见,离开,时间日期,,,,
3003,float,24,常见,漂浮,动作行为,身体动作,,,
3004,array,24,常见,系列、序列,抽象概念,数量与程度,,,
3005,engagement,24,常见,订婚,文化宗教,,,,
3006,fertile,24,常见,肥沃的,自然环境,,,,
3007,fool,24,常见,傻瓜,情感心理,,,,
3008,rocket,24,常见,火箭,科学技术,,,,
3009,alien,24,常见,外星人,人类与社会,,,,
3010,devise,24,常见,设计,动作行为,心理活动,,devize,
3011,exaggerate,24,常见,夸大,动作行为,其他动作,exaggerate the risk,,
3012,inherit,24,常见,继承,动作行为,占有与转移,,,
3013,intimate,24,常见,亲密的,情感心理,,,,
3014,opt,24,常见,选择,动作行为,评价与判断,,,
3015,ours,24,常见,我们的,人类与社会,,,,
3016,troop,24,常见,军队,政治法律,,,,
3017,dilemma,24,常见,困境,抽象概念,认知与抽象名词,,,
3018,spell,24,常见,拼写、咒语,动作行为,身体动作,spell disaster,,
3019,thrill,24,常见,激动,情感心理,,,,
3020,tribe,24,常见,部落,人类与社会,,,,
3021,blog,24,常见,博客,科学技术,,,,
3022,deadly,24,常见,致命的,健康医疗,,,,
3023,favorable,24,常见,有利的,抽象概念,性质与评价,,favourable,
3024,herd,24,常见,群,自然环境,,,,
3025,steam,24,常见,蒸汽,自然环境,,,,
3026,strip,24,常见,脱衣、剥夺,动作行为,其他动作,,,
3027,diagnose,24,常见,判断,健康医疗,,,,
3028,scratch,24,常见,抓,动作行为,身体动作,,,
3029,wet,24,常见,湿的,自然环境,,,,
3030,dip,24,常见,蘸,动作行为,其他动作,,,
3031,distress,24,常见,忧虑、悲伤,情感心理,,,,
3032,drill,24,常见,练习,动作行为,其他动作,,,
3033,sculpture,24,常见,雕塑,文化宗教,,,,
3034,warmth,24,常见,温暖,情感心理,,,,
3035,dump,24,常见,垃圾场、倾倒,动作行为,身体动作,,,
3036,resign,24,常见,辞职,动作行为,身体动作,,,
3037,vigorous,24,常见,充满力量的,情感心理,,,,
3038,leaf,23,常见,叶子,自然环境,,,,
3039,manifest,23,常见,显示、显然的,动作行为,心理活动,,,
3040,pen,23,常见,钢笔,教育学习,,,,
3041,alongside,23,常见,在旁边,空间地点,,,,
3042,bulk,23,常见,大部分、体积,抽象概念,数量与程度,,,
3043,dig,23,常见,挖,动作行为,其他动作,,,
3044,elect,23,常见,选举,动作行为,身体动作,,,
3045,funny,23,常见,有趣的、滑稽的,情感心理,,,,
3046,innocent,23,常见,无辜的,情感心理,,,,
3047,input,23,常见,输入,科学技术,,,,
3048,nonsense,23,常见,胡说,情感心理,,,,
3049,vivid,23,常见,生动的,情感心理,,,,
3050,beef,23,常见,牛肉,食物营养,,,,
3051,excel,23,常见,优于,动作行为,其他动作,,,
3052,nonetheless,23,常见,然而,抽象概念,逻辑与关系,,,
3053,queue,23,常见,排队,动作行为,起始与终止,,,
3054,conquer,23,常见,征服,动作行为,占有与转移,,,
3055,contradict,23,常见,反驳,动作行为,身体动作,contradict the claim,,
3056,leak,23,常见,泄露,动作行为,其他动作,,,
3057,seize,23,常见,抓住,动作行为,身体动作,,seise,
3058,authentic,23,常见,真实的、真正的,抽象概念,性质与评价,authentic evidence,,
3059,coordinate,23,常见,协调、坐标,动作行为,身体动作,,,
3060,hip,23,常见,髋,人类与社会,,,,
3061,feasible,23,常见,可行的,抽象概念,性质与评价,a feasible plan,,
3062,gloomy,23,常见,阴暗的,情感心理,,,,
3063,hint,23,常见,暗示,动作行为,身体动作,,,
